The meetings which take * at Sandown and Kempton Parks I leave to be dealt with by other historians.,place,tailor,pocketed,Course
To Chester must be awarded the merit of having first established regular *.,meetings,properties,at\",defeated
Racing sport at that place has been traced back to the year 1511_ since which 380 years have elapsed_ and the races at Chester still flourish the theatre of the annual sports being_ as at the time indicated_ the Rood Dee_ which had always been the arena in which the Chester people displayed * powers.,their,Coventry,1789,white
It was there where they contested the palm in archery_ pedestrianism_ *_ and similar sports_ and also the place where they exhibited their skill in mimic warfare.,wrestling,present,two-thirds,\"stood\"
Although for nearly a hundred years racing of a kind took place between the walls of the city on * side_ and the river on the other_ it was not till 1609 that racing at Chester came to be organised in something like the shape of the racing contests of to-day.,one,licensed),by-and-by,Hambletonian
The first prizes given appear to have been a bell and a bowl_ to be run for on St. George's Day the donor of those gifts was the sheriff of the *_ and the trophies were presented with much civic pomp and pretence.,city,ballot,eliminate,Marquis—was
Trifling nowadays seem such gifts in the face of the thousands of pounds of added money_ and the sideboard pieces of silver and gold which signalise * of the race-meetings of to-day throughout the three kingdoms.,many,sovereign,personal,date
The races held at Chester were originally promoted by the traders who carried on business there_ such as the Company of * and the Company of Drapers_ and were celebrated_ of course_ on the various annual holidays of the far back times just mentioned.,Shoemakers,salary,expectations,Lecturer
A quaint account of the original races run on * Rood Dee was drawn up in 1595_ by \"that Reverend man of God_ Mr. Robert Rodgers_ bachelor of Divinitie_ Archdeacon of Chester_ parsone of Gooseworth and Prebend in the Cathedral of Chester.,the,15,\"row\",Honiton
\" This clerical worthy tells us that at Chester \"there is held every year three of the most commendable exercises and practices of war-like feates_ as running of men on foote_ running of horses_ and shootinge of the broad arrowe_ and the butt shaft in the long bowe_ which is done in very few (if in any) citties of England_ soe farr as I *.,understand,fees,\"stood,company
The same authority in his notes tells how the saddlers' ball_ \"profitable for few uses or purposes_\" being a ball of silk_ of the bigness of a bowl_ was changed into a silver bell weighing about two ounces_ \"the which saide * bell was ordayned to be the reward for that horse_ which with speedy runninge_ then should rune before all the others.,silver,Take,Handicaps,J.
\" In the notes it is also stated that the shoemakers' footeball was * exchanged into silver gleaves.,before,£20000,considering,1738
Without taking * space with particulars which can be obtained in county histories_ it may be mentioned_ in passing_ that horse-racing was undoubtedly looked upon at Chester as a national pastime more than two hundred and seventy years ago.,up,degree,Cockfighter,mistaking
In the pageant for the inauguration of the first great festival of St. George_ horses played a distinguished part_ the victors in the various races being rewarded with the \"cups and * provided.,bels\",person),Members',prescience—a
It will interest lovers of the turf to learn that the silver bell was of * then value of three shillings and fourpence.,the,heath,\"retainers\",not!
In a \"History of Horse-racing_\" published in 1863_ appears the following summary of the early history of the sport at Chester \"In the year 1511_ the silver bell of the value of three shillings and fourpence was first run for as a prize in 1609 or 1610_ the bell was converted into silver 'cupps_' the value of which is not stated_ and from this date the race was annually * for on the Rood Dee_ was then named and henceforth known as 'St  George's Race' and in 1623 there was another alteration made in the prize run for_ as in that year the three cups were changed into 'one faire silver cupp_' of about the value of eight pounds.,run,predecessor,buildings,wars
With regard to the prizes_ the silver bell * for in 1511 was apparently an absolute gift to the winner.,run,shrewd,\"discovered\",capacities
The cups offered in 1609_ however_ were only temporary rewards_ held by the winners for * space of twelve months_ when the holders were under bond to deliver up the cups to be again run for but they retained the amount in cash of the value of the cups as subscribed for by those who ran horses for the prize_ and which was a condition of the race.,the,\"X.,needful,murmured
But this again was altered in 1623_ when * prize was once more to be held 'freely for ever by the winner.,the,prove,civil,Fetter
Various alterations were from time to time made in the value of the Rood Dee prizes in 1629_ the city companies contributed to St. George's Race_ to make up a certain sum of money in the year 1640_ the sheriffs contributed a piece * plate of the value of £13 6s.,of,wearing,Tennis,1827.
*.,8d,Ted,suite,large
to be run for on Easter Tuesday_ in place of a breakfast of calves' * and bacon_ which it had previously been the custom for the two sheriffs to shoot for on Easter Monday.,heads,Damascus,Downs,\"sample\"
In these early days of the pastime of horse-racing_ there was only one day in which a race took place_ one race only being run_ and occasionally there was no lack of excitement in 1665_ for instance_ there was a \"row_\" because \"the High Sheriff borrowed a Barbary horse of Sir Thomas Middleton_ which won him the plate and_ being master of the race_ he would not suffer the horses of Master Massey of Paddington_ and of Sir Philip Egerton of Dalton_ to run_ because they came the day after the time prefixed for the horses to be brought and kept in * city which thing caused all the gentry to relinquish the races ever since.,the,condition,certainty,watched
Having established Chester's pride of place in the chronology of the turf_ the history of horse-racing as then carried on need scarcely be further alluded to_ except to show how gradual was the change from the meagre * of 1665 to the prolific pastime of the present period.,sport,1825,liable,notified
In 1745_ Chester *_ we learn_ occupied four days_ but only one race took place each day a case of linked sweetness long drawn out.,races,consideration,Apropos,falling-off
During the year just named_ the four prizes contended for were the St. George's Purse_ of the value of £50_ for which there was a field of nine horses the City's Golden Cup of £60_ five starters the * Plate of 50 gs.,Contribution,anticipated,Pumpkin,telling
_ for which four * ran.,horses,spectator,jurisdiction,Dukes
of 21st March_ 1780_ gives the worth and conditions * the chief race as then run_ which are as follows \"On Thursday_ the 4th May_ the Annual City Plate_ valued £30_ with a purse of £20_ given by the Corporation_ for five_ six-year-olds_ and aged horses five-year-olds to carry 8st.,of,supreme,forms,cruel
*.,2lb,fitting,percolates,foals
*_ six-year-olds_ 8st.,,affair,principal,lessen
*.,11lb,professional,handicappers',meetings
_ * aged_ 9st.,and,Henry,fame-roll,ridicule
*.,5lb,mounts,Fifty-two,Fitzpatrick
_ mares * be allowed 3lb.,to,enriched,\"lot,elsewhere
the best of three * heats.,four-mile,850,of,slight
To pay five * to the clerk of the course_ and three guineas of entrance.,shillings,chosen,gift,Allah
It would have been interesting to be able to chronicle more exactly the rise of racing at Chester and other seats of the sport but in early days the records of the sport enjoyed *_ in all probability_ never committed to paper_ at all events they do not exist_ so far as is known to historians of the turf_ in any consultative form.,were,\"over,alleged,answer
It would be a sight worth seeing if the race for the St. George's Cup_ with all its surroundings of two centuries and a half ago_ could be reproduced on the Rood Dee \"some fine morning in the merry month of May_\" to be viewed alongside * struggle for Chester's greatest prize of to-day.,the,autumn,nothing,condition
