This is now accomplished by the publication of his Elements of Chemistry; therefore no excuse can be at all * for giving the following work to the public in an English dress; and the only hesitation of the Translator is with regard to his own abilities for the task.,necessary,o,possession,doing
He is most * to confess_ that his knowledge of the composition of language fit for publication is far inferior to his attachment to the subject_ and to his desire of appearing decently before the judgment of the world.,ready,values,hypothesis,along
He * earnestly endeavoured to give the meaning of the Author with the most scrupulous fidelity_ having paid infinitely greater attention to accuracy of translation than to elegance of stile.,has,acquire,hammer,suet
This last indeed_ had he even_ by proper labour_ been capable of attaining_ he has been obliged_ for very obvious reasons_ to neglect_ far * than accorded with his wishes.,more,shrink,works,artificially
The French copy did not reach his hands before the middle of September; and it was judged necessary * the Publisher that the Translation should be ready by the commencement of the University Session at the end of October.,by,volatilized,consequent,decomposes
All that has been attempted in this way is *_ between brackets ( )_ the degrees of Fahrenheit's scale corresponding with those of Reaumeur's thermometer_ which is used by the Author.,adding,continually,length,certain
Rules are added_ however_ in the Appendix_ for converting the French weights and measures into English_ by which means the reader may at any time calculate such quantities as occur_ when * of comparing Mr Lavoisier's experiments with those of British authors.,desirous,advances,binary,darkness
By an oversight_ the first * of the translation went to press without any distinction being preserved between charcoal and its simple elementary part_ which enters into chemical combinations_ especially with oxygen or the acidifying principle_ forming carbonic acid.,part,subject,carbone,contained
This pure element_ which exists in great plenty in well made charcoal_ is named by Mr Lavoisier carbone_ and ought to have been so in * translation; but the attentive reader can very easily rectify the mistake.,the,resolves,whenever,oxyds
There is an error in Plate XI. which the engraver copied strictly from the original_ and which was not discovered until the plate was worked off at press_ when that part of the Elements which treats of the * there represented came to be translated.,apparatus,proofs,carefully,rules
A few explanatory notes are added; and indeed_ from * perspicuity of the Author_ very few were found necessary.,the,fresh,formed,portable
In a very small number of places_ the liberty has been taken of * to the bottom of the page_ in notes_ some parenthetical expressions_ only relative to the subject_ which_ in their original place_ tended to confuse the sense.,throwing,read,days,rotten
These_ and the original notes of the Author_ are distinguished by the letter A_ and to the * which the Translator has ventured to add_ the letter E is subjoined.,few,world,g,ear
Mr Lavoisier has added_ in an Appendix_ several very useful Tables for facilitating the calculations now necessary in the advanced state of modern chemistry_ wherein the most scrupulous accuracy * required.,is,adheres,sulphurets,lodged
It is proper to give some account * these_ and of the reasons for omitting several of them.,of,attends,rule,dissolution
I. * the French Appendix is a Table for converting ounces_ gros_ and grains_ into the decimal fractions of the French pound; and No.,of,delicacy,prevents,orifices
II. for reducing * decimal fractions again into the vulgar subdivisions.,these,interested,explains,diffused
III. contains the number of French cubical inches * decimals which correspond to a determinate weight of water.,and,capacity,varnish,unity
The Translator would most readily have converted these Tables into English weights and measures; but the necessary calculations must have * a great deal more time than could have been spared in the period limited for publication.,occupied,tin,preferred,handed
They are therefore omitted_ as * useless_ in their present state_ to the British chemist.,altogether,succeeding,when,naturally
IV. is a Table * converting lines or twelfth parts of the inch_ and twelfth parts of lines_ into decimal fractions_ chiefly for the purpose of making the necessary corrections upon the quantities of gasses according to their barometrical pressure.,for,wine,premised,supports
This can * be at all useful or necessary_ as the barometers used in Britain are graduated in decimal fractions of the inch_ but_ being referred to by the Author in the text_ it has been retained_ and is No.,hardly,setting,flow,having
I. of the Appendix to * Translation.,this,height,waiting,dissolving
V. Is a Table for converting the observed * of water within the jars used in pneumato-chemical experiments into correspondent heights of mercury for correcting the volume of gasses.,heights,extending,combustible,antimony
