This eBook is for the use of anyone anywhere in the United States and most other parts of * world at no cost and with almost no restrictions whatsoever.,the,rounds,Canon,obliterated
* may copy it_ give it away or re-use it under the terms of the Project Gutenberg License included with this eBook or online at .,You,self-supporting,penal,himself
If you are not located in the United States_ you'll have to check the laws of the * where you are located before using this ebook.,country,bridled,loft,rule
The details of the \"Sport of Kings\" embraced in * following pages_ do not claim to be a consecutive history of the turf_ nor are they intended for the instruction of professional racing men.,the,thirty,organising,performed
The author makes no pretensions to teach trainers how to train horses_ or jockeys how to ride them_ and in no sense_ * that it is offered for their perusal_ is the work intended for those who make the \"business\" of the turf the work of their lives the book has been written for other persons and other purposes.,except,certain,formulated,victorious
* is necessary to state this much plainly_ because when a paper or an article pertaining to the \"great national sport\" appears in a review or magazine_ it is at once stigmatised by the sporting journals as containing only \"pipers' news_\" and in the view of the critics it may be so but such articles are not written to instruct the critics_ but to inform the public.,It,chosen,night,Beginning
* and other works dealing with horse-racing have at intervals been published_ while at the present time there are three daily journals as well as a dozen weekly papers exclusively devoted to what has been called \"the great game_\" and other sports.,Histories,Stortford,wayfarers,cry
In addition to these_ * all the daily newspapers contain full accounts of the race meetings_ and also publish weekly commentaries on the sport at considerable length_ the reading of which tends to excite interest and provoke inquiry regarding the incidence of \"the turf.,nearly,fish,history,language
\"Pray_ Mr. Curzon_\" said once upon a time a worthy lady to the writer_ \"what kind of horses are these which I notice are being * on the turf_ and what becomes of the milk?\" The ignorance of that most respectable female_ and her excellent husband as well_ to whom she had previously propounded the same riddle_ is undoubtedly shared by thousands_ and it is for the edification of these and other thousands who have never seen behind the mirror that this book has been written.,milked,commendable,descriptions,Bar
It will_ perhaps_ be thought by some persons that the dark side of things is too much dwelt upon in the following pages_ that too much is said about the frauds and chicaneries of the turf_ and too little about the brighter aspects of the sport_ but it must be borne in mind that racing has unfortunately become a \"business\" of the most sordid kind the majority of the men engaged in the \"sport\" run their horses only as * of gambling_\" whilst not a few of them to ensure success condescend to practices that will not bear the light of day.,\"instruments,successively,fiercely,begin
The turf gambling of the period has become enormous_ but few outside the range of racing circles have hitherto had much knowledge of the immense amount of money which * hands day by day in the various betting rings_ or in the numerous turf clubs that abound in almost every city and large town of the kingdom.,changes,toll,sponsor,species
The betting in connection with horse-racing which has of late been so fiercely denounced_ and the rationale * which is so little understood by even the best informed economists and legislators_ is described at considerable length in the following pages_ whilst the practice of betting on credit is honestly denounced for the reasons given.,of,exclaims,called,1850
Chapters of this book are also devoted to other phases of turf organisation the powers of the Jockey Club are detailed and explained_ the rules of racing are criticised_ and the every-day * of trainers_ touts_ tipsters_ and jockeys set forth.,work,approved,Billy,answers
Sporting writers_ when turf matters are being considered_ and the sordid motives of the majority of those who frequent racecourses and other turf resorts are being called in question_ cry out loudly about the unfairness of attacking the turf_ and allowing the more gigantic gambling of which the Stock Exchange is the theatre to * censure.,escape,28,desperate,originating
But as the proverb says_ \"two blacks will never make one white\" besides_ this book is not \"an attack\" on horse-racing_ it is simply_ as its title indicates_ * mirror of the turf.,\"a,dining,Greensleeve,two-thirds
It is the \"Sport * Kings\" only which is treated of in the following pages the author willingly leaves the wide subject of commercial morality or immorality_ to be treated by other pens.,of,nothing,Dr,Weather
The origin of horse-racing cannot be fixed by any quotation of dates_ as * are extant to show by whom the first race was planned_ the terms on which it was run_ the distance traversed_ the kind of horses which ran_ the men who trained them_ or the jockeys who rode them.,none,addicted,Additional,Augusta
It may_ however_ be taken for granted that_ as an English sport_ * began in homely fashion_ and_ in the days of old_ centuries ago that is to say_ was a very different pastime from what it is to-day.,horse-racing,partnership—if,handicap,51
Attempts have often been made to trace the beginnings of horse-racing_ but not with * success.,much,(by,biggest,on\"
It has been assumed by writers on the subject_ that there would in the first place be trials of strength of a friendly description among neighbours_ matches_ perhaps_ between horses * their owners looked upon as being animals above the common run.,which,Revenue,curses,afflict
Scientific_ or planned racing_ in * words_ the elaborately arranged contests with which_ as a nation_ we are familiar is_ it may be said_ a comparatively modern pastime.,other,say,opens,poverty-stricken
But the sport of horse-racing_ as we know it to-day_ has undoubtedly been elaborated from those * trials of equine strength that took place centuries ago_ which may_ in many instances_ have been arranged to promote the selling of horses.,simple,business,racing—appears,circus
\"Look ye_ sir_ let us try our horses against each other_ and if yours prove better than mine I'll buy it_\" * a saying that might represent the idea entertained and so_ on an improvised course_ ridden very likely by their owners—\"owners up\"—at what are called catch-weights_ there would off hand be run a race of the kind indicated.,is,scales\",Arabs,valued
At village feasts_ fairs_ and other gatherings of a popular kind_ as has been often told_ races of a rough-and-ready sort—precursors of the more elaborate meetings * which the public are now familiar—were long ago run.,with,exists,circles,Altcar
Accustomed as we have long been to very complete records of racing_ we look with some impatience on the dry fragments and supposititious statements_ in which are embodied what is known regarding the * of horse-racing.,birth,retinue,crowd,oh
Our public journals day by day contain more in one publication than can be gathered from * historic records of the country about the horse-racing of a hundred years_ when the compiler requires to carry his search back to days before good Queen Bess began to reign.,the,arrangement,fortune,petted
In those days neither \"our * reporter\" nor \"our sporting correspondent\" had come upon the scene.,racing,Sweatmore,trick\",witnessed
We know more about the sports enjoyed * olden times by the people of Greece and Italy than we know about those of our own country.,in,force,Canon,selling
There was_ as all who please may read_ an Oaks in the Grecian Games of the 71st Olympiad_ 496 *  With the aid of Dr.,years,ruined,furniture,discovered
Smith's classical dictionaries_ it would be possible to compile an interesting account of those races_ * afforded sport many hundred years ago to Greeks and Romans.,which,roped,true,space
That horse-races were run in this country * the time of the Romans is exceedingly likely.,in,range,bill,coaches
Not_ however_ till two centuries had elapsed after the departure of the Romans from Britain_ do we read of much that is of interest about the horse and its uses in this *.,country,\"Quite,later,cry
King Athelstan_ it is recorded_ received as * gift several running horses of German breeding.,a,utterance,\"Bell\",new
That King is said to have shown a great love for the horse_ and in his time running horses were much prized_ so much so that none were allowed to be * out of the kingdom_ except as Royal presents.,sent,dates,recently,deceived
Athelstan's liking for horses was so well known_ that he received many gifts of fine animals_ so that at the period of his death_ he was presumably in the possession * a numerous stud.,of,impressive,enraged,carefully-kept
During the reign of Henry * various documents record the fact of the English people having become interested in horse-racing.,II.,remittance,customers,treacherous
At Smithfield_ where a market for horses had been established_ races were run from time to time_ chiefly perhaps with the view of testing the capabilities of these animals before purchasing *.,them,(1885),Hamilton's,gambling
\"Hackneys\" and \"Charing Steeds\" is the * given of the horses raced in order to show off their paces at Smithfield.,description,book,penciller,Antelope
That the running which took place was other than would be incidental to buying and selling need * be argued_ there being no indication of any set race being run for a stake of money or other prize.,not,pal\",1856,Walter
Some historians of the turf_ desirous of establishing the fact of these contests being other than * trials of speed and stamina—that they were organised races_ in fact—endeavour to prove their case by the oft quoted description of an old chronicler_ Fitz Stephen_ who thus describes what took place \"When a race is to be run by this sort of horses_ and perhaps by others_ which_ of their kind_ are also strong and fleet_ a shout is immediately raised and the common horses are ordered to withdraw out of the way.,simple,planned,fades,shorter
Three jockeys_ or sometimes * two_ as the match is made_ prepare themselves for the contest.,only,\"charotte\",haul,Rous
The grand point is to prevent a competitor * before them.,getting,1879,will,cleverly
The horses themselves are not * emulation they tremble_ and are impatient and are continually in motion.,without,lungs,recklessly,Visiting
* last the signal once given_ they start_  the course_ and hurry along with unremitting swiftness.,At,reaching,Theodore,\"Owners\"
The jockeys_ inspired with the thought of applause and the hope of victory_ clap spurs to their willing horses_ brandish their whips_ * cheer them with their cries.,and,needless,diminish,beverage
The writer of these lines_ as all readers of history know_ was * secretary of Archbishop A'Becket_ and was himself a monk of Canterbury_ and Drayton the poet bears testimony to the accuracy of what he has stated.,the,exercises,10000,asked
The word \"jockey_\" as used in the above extract_ * denote a professional horseman but at the time in question the word was applied generally to dealers in horses_ and related_ as has often been argued_ more to bargaining and pricing than to riding.,may,gambling,commanded,human
In the succeeding reign horse-racing as a pastime—that is organised racing—appears to have been established_ grafted most likely on the practice already referred to of \"showing off_\" by a few runs_ the paces of such * as were exposed for sale.,animals,heath,commencing,Remarkable
When the pastime was first established_ racing took place * at fixed periods_ generally during the Easter and Whitsuntide holidays.,only,house,celebration,March
* of racing and notices of the horse as a courser begin after this time to be frequent.,Records,pantomime,rules,Marson
In the latter * of the reign of Edward II._ and in the beginning of the reign of his successor_ prices are occasionally quoted for that class of horse.,part,stock,evidence,hazard
Taking * a leap to the reign of \"bluff King Hal_\" the belief that horse-racing_ as a pastime_ had by that time taken root_ and was gradually deepening its hold on the affections of the English people_ can hardly be resisted.,now,Various,assertion,Gown
In a document relating to the * household_ mention is made of His Majesty's horses as follows \"Coursers_ young horses_ hunting geldings_ hobies_ Barbary horses_ stallions_ geldings_ mail bottles_ pack_ Berage Robe_ and stalking horses.,Royal,Aintree,after,millionaire
\" In this list is comprised the * of the modern stud.,elements,flannel\",fashionable,ago\"
During the reign of Henry VIII. various enactments were made with a view to * the breed of horses.,improving,\"stiff,grass,downs
To make sure that the country should possess horses of commanding strength and size_ the proportions of both sires and dams were regulated by an Act_ one of the provisions of which was that no person should put * on forest_ chace_ moor_ or heath_ any stoned horse above the age of two years not being fifteen hands high_ nor under fourteen hands_ on pain of forfeiting the same.,in,fearful,bay-tree,depending
This Act_ which discriminated the sizes in different counties_ * undoubtedly judicious in its results_ which ultimately proved beneficial to the general breed of horses throughout the kingdom.,was,imperative,Mandrake,practice
Some curious regulations_ devised by the * were from time to time made public.,King,Rous,gin-shop,runs
He obliged * men of a given position_ especially clergymen_ to keep a certain number of horses.,all,presenting,nail,sensational
Thus Archbishops and Dukes_ were * in this reign to keep seven trotting stone horses of fourteen hands in height for the saddle.,enjoined,Trifle,moderation,keen
Clergymen also who possessed a benefice of £600 per annum_ or laymen_ whose wives wore French hoods_ or velvet bonnets_ * ordered to keep one trotting stone horse_ under a penalty of twenty pounds.,were,drop,Maidment,persons
In the time of Queen Elizabeth_ public racing was not much in vogue still_ in the days of \"good Queen Bess_\" * race-horse continued to be prized.,the,lordship,trembles,has
Her * on the throne_ James I._ was remarkable for his attention to horse-breeding.,successor,reign,tardily,Bretby
He ordered £500 to be paid to Mr. Markham for an Arabian_ the first animal of that breed seen in England_ while in the time of the same king_ races were run in many parts of England for * bells_ notably at Gatherly_ in Yorkshire_ Chester_ Croydon_ and some other localities.,silver,Bloomsbury,score,costs
At this period the condition of the competing horses began to attract attention_ their wants being methodically attended to_ the weights to * carried adjusted_ their exercise gallops and sweats being also properly defined.,be,drawn,careful,baronet
The repute of * race-horses during the reign of the first James became so great that they attracted attention in France_ to which country several were exported_ the methods of keeping and training them which then prevailed here being adopted by the French.,English,predictions,Saw,reconstructed\"
In the year *_ in the days of Charles I._ the first Newmarket meetings were inaugurated_ and_ as will by-and-by be shown_ horse-racing has been a feature of that famous town ever since.,1640,turf,conducted,Porto
An account is given in another chapter of the rise of horse-racing in different localities_ in which * further progress of the sport in its earlier days will be alluded to.,the,biggish,post,Middle
Oliver Cromwell kept a racing stud_ and was noted somewhat for his patronage of the turf_ no doubt with the view of personally studying how best to improve the breed * English horses.,of,\"sportsman\",guiltless,Gladiateur
Cromwell's master of the horse was Mr. Place_ who was the means of bringing to England a celebrated horse known as the White *.,Turk,accruing,admired,season
Charles II. did more for the improvement of the race-horse than any of his predecessors_ * may be said_ in fact_ to have \"made it.,he,circulating,pretty,1801
\" During his reign horse-racing took a really firm hold of the affections of the * people—a hold never since relaxed and that is now firmer than ever.,English,total,Trafalgar,feats
It has taken long to bring the English race-horse to that perfection indicated by the paying of two or three and even four thousand guineas for a yearling_ and * thousand pounds for a three-year-old on the mere chance of its winning a Derby_ Oaks_ or St. Leger_ or a big handicap not to mention the giving of equally large sums for stud horses_ many of which have realised during the last ten or twelve years what at one time would have been deemed fabulous prices.,ten,Peter,Pond,charities
That attention was turned to horse-breeding at an early period_ seems pretty certain men_ indeed_ had begun to study * niceties of the business\" more than three hundred years ago_ their studies having resulted in the lines of superb coursers now on the turf.,\"the,promotion,yourself,good-looking
Briefly stated_ the * of the British race-horse has been pretty much as follows.,growth,high,blot,gratuitous
When Britain was invaded by the Romans_ Cæsar found plenty * horses_ such as they were_ in the country.,of,Before,founded,cite
As * know_ the horse is_ and has ever been_ widely diffused great dubiety_ however_ exists as to its origin or native land its remains have been found in the most unlikely spots_ and some naturalists suggest Arabia as the native region of the animal but no distinct proof of its being so has been brought forward_ nor in ancient history is there any mention of Arabia as being distinguished for its horses.,all,\"trip\"—a,seventy-seven,settle
No matter to what country we are indebted for this useful animal_ it is now found in nearly * part of the world.,every,up,possessed,remark
Much that is romantic has been written about the * horse.,Arab,eight,it!,weeks
The following is one account of * creation \"Allah created the horse out of the wind_ as he created Adam out of the mud.,its,1668,rides,commanded
When Allah willed to create the horse_ he said to the South *_ 'Condense thyself and let a creature be born of thee_' and the wind obeyed.,wind,indeed,frivolous,undue
Then came the angel Gabriel and_ taking a handful of this matter_ he presented it * Allah_ who formed it into a horse_ dark bay or chestnut.,to,(1845),Along,&
'I have called thee horse_' said Allah 'I have * thee_ Arab I have attached good fortune to the hair that falls between thy eyes.,created,anecdotes,\"cannot,liquor)
Thou shalt be the lord of all other animals men shall * thee whithersoever thou goest.,follow,calculation,certainty,four-mile
Good for pursuit as for flight_ * shall fly without wings.,thou,come,subtle,pendant
According to the Venerable Bede_ the English people were in the habit of using saddle horses so early as the year 631_ but how these animals first came upon our island no one has ever said_ * will any person be ever able to say those we read about in the early times referred to_ must have been very coarse and of small value compared to the blood stock of the present day.,nor,little,respectful,leisurely
But even before there came an infusion of foreign blood_ much care was evidently being exercised in mating the sexes_ and in the modes of feeding and treating various kinds * horses they seem to have been classified at an early age according to the uses for which they were designed.,of,1827-8-9,aware,progressed
In 1512_ there were \"gentill horsys_\" superior cattle_ a kind which made good chargers there were also \"palfreys_\" or horses of an elegant description_ trained for the use of ladies and invalids of rank \"hobys\" were horses of a * and active kind_ held at one time in high repute and useful for many purposes \"every man has his hoby_\" is a phrase that probably originated from the commonness of these animals the other kind was deemed useful for the carrying of burdens.,strong,odds\",intoxicants,elicited
There were also chariot or \"charotte\" horses_ curtals or horses with a short tail_ parade or show horses known as \"gambaldynges_\" as also * \"amblynge\" horse much used by ladies.,the,exercise,appear,Marquis
A considerable impetus was * to horse-breeding in England in 1588_ in which year several fine Spanish horses were washed ashore from some of the wrecked vessels of the Armada.,given,His,killed,persons\"
* animals were reputed to have been taken to Newmarket and other places with the view of improving the native breed but as regards this_ and indeed most of the so-called facts about the horse-breeding of that period_ no very reliable evidence exists.,These,41,defeat,\"Here
It *_ during the reign of James I._ however_ that the race-horse as now known to us began to be developed.,was,limit,attraction,stated
That monarch_ determined England should be foremost in the art of horse-breeding_ purchased from a Mr. Markham an Arabian horse that set a * mark on the national stud the animal is reputed to have cost £154_ a very considerable sum of money in the days of the first James.,distinct,home—all,only,him
The horse proved a * on the racecourse_ but was doubtless of service in \"blooding\" the then courser of the nation.,\"duffer\",licensing,partiality,enormity
The King_ not disheartened * the want of the quality of speed in the foreigner_ purchased the White Turk from Mr. Place.,by,November,\"foul,\"Leviathan's\"
The Duke of Newcastle having taken a dislike to the Arabians_ endeavoured to write them down in his work_ the \"General System of *.,Horsemanship,\"doubles\",ensued,party
\" His opinion of the horse was that * possessed size_ but_ lacking substance_ was not a weight carrier.,it,yards,forwarded,2600
During the reign of James I._ horse-racing began to grow into a popular sport_ and the rules and regulations then introduced for its conduct developed in time * the elaborate system with which we are now familiar.,into,disgust,bottles,Fifty-two
Of the Darley Arabian which laid the foundation of our modern stock of racing horses_ * brief account may not be without interest.,a,exercised,occupied,speed—we
The Mr. Darley who obtained and * to England this celebrated animal_ was a merchant in the Levant with a wide circle of acquaintances being a hunting man and Yorkshire to boot_ he was possessed of good knowledge of horse flesh.,sent,\"silver\",New-made,weights
Knowing the value of the Arabian horse_ he exerted his interest to procure a famous * of the breed_ and was so successful as to obtain a very fine animal at a moderate sum.,example,stock,pocketful,descent
The horse being quickly sent over to this country_ was placed in charge of Mr. Darley's brother at Buttercramb near York_ where he soon distinguished * at the stud he got Almanzor_ Childers_ Cupid_ Brisk_ Dædalus_ Dart_ Skipjack_ Uranica_ Aleppo_ as also brother to Almanzor_ which_ however_ from meeting with an accident_ never ran on the turf.,himself,code,theoretical,then
* the advent of the Darley horse in the reign of Queen Anne_ other Arabians had been brought to England.,Before,feasts,advantageously,Athena
The Leedes Arabian_ the sire of Ariadne_ was first known as the Northumberland Arabian_ his name being changed on becoming the property * Mr. Leedes of North Melford_ Yorkshire.,of,questions,increased,charitable
Foaled in 1755_ that horse was purchased in Zemine from the Immaum of Sinna in Arabia Felix_ and was brought to England along with another horse_ * in Lord Northumberland's stud as the Golden Arabian_ by a Mr. Phillips_ well-known in his day for his \"good judgment of horses.,known,tailor,or,memories
\" The Brown Arabian served in the Northumberland stud until the * 1766_ when he was used by Mr. Leedes.,year,speed—we,supposed,\"Yes\"
Although this foreigner was not in great demand_ he was the sire of * good winning horses.,some,performed,over—two-thirds,alert
