* nowadays is a \"business\" of importance requiring large dealings with the telegraph but long ago—say about the close of the \"thirties_\" and in the \"forties\" of the present century_ when the writer became interested in horse-racing_ consequent on having won a few sovereigns by the victory of Merry Monarch in the Derby—tipping was much less obtrusive than it is to-day_ and was carried on chiefly by means of what may be called \"disguises.,Tipping,sober,£30000,haunts
\" Such announcements * were made public usually bore that the advertiser was in exclusive possession of information about a horse which was certain to win the Derby or some other important race but_ as a rule_ the great event decided at Epsom was_ in the beginning of tipping_ the race most favoured_ and the person advertising not seldom posed as \"a gentleman's valet out of a place_\" or as \"a stableman dying of consumption_\" or \"an old military man_\" or as some person very remote from the being he really was.,as,Barbs,missy,race-horses\"
\"Who_ then_\" it will be asked_ \"were those persons?\" Well_ as there were not so many of them as there are to-day_ when \"tipping_\" as was said a few months ago to a magistrate_ is a \"profession_\" it will not prove a difficult task to give information about their ways of working_ as I happen to be able to speak with some degree of knowledge of two or three of the number who were among the first to advertise in days when the mediums for such * were anything but numerous_ and advertising was somewhat costly_ there being then an advertisement duty of one shilling and sixpence exigible on each announcement_ whilst postage was also expensive.,announcements,death's,prints,capacity
In * beginning of race tipping the Queen's head had not been invented.,the,interchange,Covent,pockets
The outside prophets had at first only a local audience_ but even during the \"thirties\" London was occupied by a vast population_ and there was always a sufficient percentage of its * so interested in racing as to find employment for half-a-dozen tipsters_ in addition to those engaged on such newspapers of the time as kept prophets_ some of whom were \"verse-jinglers\" of no mean capacity_ as a selection from their poetic prognostications would prove_ were a collection of the best of them to be made and published with the necessary notes of explanation.,inhabitants,187,Ariadne,4.
The first of the prophets to whom I * refer were a man and a woman_ both persons of ability_ able to assume a variety of characters_ and by doing so carry on their little game industriously from season to season.,will,Wins,\"Project,modes
There was no collusion between them_ * they were in no way connected.,however,made,interest,horse-breeding
The man_ before he began work as a tipster_ had been for several years under butler in one of the big Pall Mall clubs_ and having drawn the winner of the Chester Cup in a plethoric \"sweep\"—many of which used to be_ and I believe still are_ organised in London in connection with the more important races—he found himself in possession of sufficient funds_ including the money he had saved in *_ to become lessee of a public-house in a little street off Fetter Lane_ in which for a time he did well_ so well that he took courage and married_ his wife being able to assist him in his business.,service,manor,mourning,(233)
It is almost needless to say_ with a landlord possessed of a taste for the turf_ his house came in time to be much frequented by the smaller fry of sporting men having tastes in common and * fond of betting_ although the sums risked seldom exceeded half-a-crown_ or at most double that amount.,being,saying,course,watching
One evil day a constant frequenter of the house introduced a friend of his_ who was anxious to start * betting list_ and as Wingrave_ the landlord_ thought a list in the house would improve his business_ he gave consent_ and Bill Holmes commenced business at the \"Caxton Arms.,a,cigars,priced,\"blood
* For a period of a little over twelve months all went well_ customers increased_ money was made_ and claims punctually met.,\",welshing,\"calculated\",see
At length there came a * of Fortune.,frowning,plenty,reporter\",winnings
The list-keeper was himself a keen bettor_ * more than once \"perilled his purse\" by having all his money on an animal he thought \"sure to win.,and,luck,(£15000),right\"
\" Having backed a horse on * own account to win a particular Chester Cup—in those days the \"Tradesmen's Plate\" was a most pronounced betting race—and the animal having failed to do what was expected.,his,undergo,\"nursed\",noticed
