This is a book about Persia_ intended to be read by children and_ on * account_ much has had to be left out.,this,pain”,break,hair
Do not think_ when you have read this book_ that you know how bad Muhammadanism is_ for a great deal * its sin and cruelty is too terrible to tell to young folks.,of,moving,pass,careless
But I hope enough has * said to show you that Persian children do need to be rescued from Muhammadanism and brought to the Lord Jesus Christ to be His children.,been,\"Oh,ailment,worshipped
He needs them and they need *.,Him,windows,different,baby
So for His sake and * we must do all we can to win the Persians for Christ.,theirs,Turkish,Ahmad,wall
we look at the Persian children of to-day_ let * go back nearly thirteen and a half centuries to the year of our Lord 570_ and take a look at two adjoining countries in Europe and two adjoining countries in Asia.,us,hen,turns,inside
In Western Scotland_ St Columb is teaching the people Christianity_ and is * out copy after copy of the Bible_ until tradition tells that he copied it out three hundred times.,writing,knee,walled,Arabian
In England the heathen Saxons are conquering the Midlands and crushing out the * of the Britons.,Christianity,walk,which,listening
In Persia there is a Christian Church_ but most of the people * Zoroastrians_ that is_ they belong to the Parsee religion.,are,finally,each,despair
They worship God and believe in a prophet * Zoroaster_ who lived long before the birth of our Lord Jesus Christ_ and so knew nothing about Him.,called,Still,bright,presently
* seems to have taught his people much that was very good_ but their religion has become full of superstitions.,He,accordance,New,heated
Lastly_ we must go to Arabia_ where a Muhammadan legend describes * curious scene.,a,it,epidemic,dictated
A number of Arab women are * into the town of Mecca.,riding,exposed,Bibi,fast
Their animals are weary and very * and weak_ for it is a year of famine.,thin,35),born,waiting-room
Last of all comes a woman * a crying baby_ riding on the thinnest and most miserable looking donkey of all the company.,with,divining—turned,hundred,dead
They are nurses from the healthiest part of Arabia_ come to find children to take home and nurse_ each hoping to get * child of a wealthy man_ who will pay her well_ and give her handsome presents.,the,grace,meal,badly
They * not long kept waiting.,are,restricted,smoke,admire
The babies are brought out_ * questioning and bargaining begin.,and,wonderful,closely,apart
One baby is not popular—the whisper goes round that it is an orphan—there is no * to give presents—the grandfather who is looking for a nurse will surely not do much for it.,father,finally,wind,arrived
And so one after another all the women refuse the baby_ * the old man begins to despair of success.,and,\"And,abused,safe
All the women * found nurslings except one_ the woman who rode in last.,have,rosewater,from,welcome
She_ too_ has * the orphan_ but now_ seeing no hope of a better bargain_ rather than have taken her journey for nothing_ she tells the old man she has changed her mind_ and carries the baby home.,refused,who,happy,Muhammadanism
And the story runs that the thin weak donkey that could hardly drag itself along as it entered Mecca_ ran along * nimbly on the way home that the rest could scarcely keep up with it.,so,alms,joy),deal
The orphan * was Muhammad_ the founder of the religion called after him Muhammadanism.,baby,teaching,begins,remainder
Some of the details of this * (told by a Muhammadan writer) are probably quite untrue.,story,collected,us,inside
Little Muhammad’s grandfather was known to be very rich and in a very high position_ and if the baby was refused it was probably because he was a sickly child_ and would be difficult to *.,rear,bent,teachers,tiptoe
However_ in due course he grew bigger_ and came home to his mother_ and * her death lived with his old grandfather_ who thought all the world of him.,after,parents,Persians,hospitality
Mecca was an interesting town to live in_ for once a year pilgrims from all parts * Arabia came to the great idol temple_ and little Muhammad would see all there was to be seen_ for his grandfather kept the keys and superintended everything.,of,hill,degree,Over
When his grandfather died he went to live with his uncle_ who used to take him on business journeys_ going through the wide * to distant towns with long strings of camels loaded with goods to sell.,deserts,wipe,thin,required
So the boy grew up a good man of business and saw much of foreign countries and something of foreign religions_ Christianity_ *_ and Parsiism_ and he grew discontented with his own country and his own religion.,Judaism,woke,Christ,cheeks
All the * peoples round worshipped one God.,great,measured,Finally,ears
Surely Arabia would be a better and greater country if it * the same.,did,course,distracted,tradesmen
All the * religions had a prophet and a book.,great,”,hold,Sacrifice”
The Christians had Jesus Christ and the Gospel_ * Jews had Moses and the Law_ even the Parsees had Zoroaster and his book the Zend Avesta.,the,smoke,nurses,too—straightened
* what the Arabs needed was a prophet and a book.,Surely,joy,brought,preparing
Muhammad was not the only * who thought this.,person,suggest,told,worked
* was a group of people_ several of whom were relations of him or of his wife_ who shared this view.,There,among,headkerchief,streets
Some of them thought that Moses and the Law would be best for Arabia but many of them saw that * Christ and the Gospel were what they needed_ and most of these in the end became Christians.,Jesus,Hundred,reaches,visits
If Muhammad had joined them_ the history of the world from then * now might have been very different.,to,spoilt,lend,frockcoats
But Muhammad had set his heart on an Arabian * and an Arabian book_ and the more he thought of it the more sure he felt that this was the real way to unity and greatness for Arabia.,prophet,Yazdigird,horizontal,sheep
He himself belonged to the family which took the lead in religious matters in Arabia_ he had always been made much of_ and told he would be a great man he used to have fits which seemed to him and to others to mark him out as something out of the common so it is not surprising that he at last came to believe that * was to be the new Arabian prophet who seemed to him to be so badly wanted.,he,aside,ones,too—straightened
His fits began to take the form of visions_ and he believed that the words * the longed for book were being revealed to him.,of,gum,countries,enough
But it was a long time before he came forward publicly_ and when he did * was a good deal laughed at_ and only a few became his followers.,he,two-inch,jump,dreamed
Then he got an invitation to the town of Medina_ * he had a number of cousins.,where,For,teaspoonfuls,tools
The people of Medina were very jealous of Mecca_ * all_ whether they believed in him or not_ joined in giving Muhammad a great welcome.,and,Isfahan,Inconsistencies,offering
It was in Medina * Muhammad really founded his religion_ and there he became a very great man.,that,petitions,weighed,inkpot
But sad to say_ as his religion developed all its bad points came out_ and Muhammad became a very cruel tyrant and very self-indulgent_ excusing himself by saying that God * him_ because he was a prophet_ to do things which were sinful when other people did them.,allowed,with,no,hasten
The people who joined Muhammad’s religion were called Muhammadans or Muslims_ and they went everywhere making as many converts as they *_ by fair means or foul.,could,despair,cranky,offer
They had learnt that there was one God_ but * knew nothing of the Bible they only knew the Quran_ the book which Muhammad was revealing_ and they knew nothing of the example of Jesus Christ their only example was Muhammad_ who was a murderer.,they,bedding,underfed,strike
You may wonder what all this has to do with * children.,Persian,really,Father,arrangements
One of the first countries conquered by the Muhammadans * Persia—and the Persian children to-day are themselves Muhammadans.,was,buildings,missed,Babi
is a story that when the Muhammadans took Persia and killed the Parsee king *_ their  ‘Omar asked Yazdigird’s son where he would like to live.,Yazdigird,fracture,muleteers,prominent
He * he would like to settle in Persia out of reach of any cultivated spot.,said,ailments,carroty,matting
‘Omar accordingly sent him off * an escort of soldiers to find a suitable place.,with,(Praise,widows,packing-case
After three years he returned and said he could not find * place such as he had asked for.,any,Rubabeh,sweetmakers,plain
‘Omar saw that he was doing all this with * purpose_ and asked him what it was.,some,widow,mother-in-law,sees
