* John Rawn is to be the hero of this pleasing tale; no ordinary hero_ as you might learn did you make inquiry of himself.,One,helplessness,heapedup,custodians
His * must be set down in full_ from beginning to culmination_ from delicate flowering to opulent fruitage_ from early obscurity to later fame.,history,employ,coffee,fit
* would be his wish; and the wishes of John Rawn long have been commands.,Such,dam,hesitated—and,disengaged
For the most * the early history of any hero is of small consequence.,part,throne,proposition,Hess
We are chiefly concerned that he shall be tall * shapely_ mighty in war and love_ and continuously engaged therein from the first moment of his entrance on our scene.,and,outburst,bread,some
Granted these essentials_ we customarily pass carelessly over any hero's youth_ * as lightly_ perchance_ over his ancestry.,even,policemen,somehow—that,illlooking
Not * in the case of John Rawn.,so,Taking,bedroom,steelblue
Let us yield to a will so imperious_ a wish so * to our own amiable intent.,germane,needle,Distant,countenance
Mr. Rawn shall * all the generations that he likes.,have,badly,reluctant,kettle
John Rawn might_ in the caretaking plans of the immortal gods_ have been born at any time in the world's *_ at any place upon the world's surface.,history,beat,hollow,Charles—Mrs
He himself_ had he * consulted_ might have suggested Rome_ Greece_ or mediæval England_ as offering better field for one of his kidney.,been,riots,helping,founded
He might have indicated certain resemblances between himself and persons who_ through virtue given of the immortal gods_ have attained the purple_ who have held permanent and * ascendancy over their fellow-men.,admitted,ways,Whereupon,wrongs
As a matter of fact_ however_ John Rawn was born in Texas—and of Texas at the very spot where_ had it been left to his * candid opinion_ no John Rawn_ no especial hero_ ought ever to have been born.,own,asserted,paused,cream
Nei*r_ had John Rawn been consulted in the matter_ would he have indorsed the plans of fate in respect to his ancestry any more than he did the workings of the misguided stars in regard to his environment.,the,color,move,stated
By right he should have been the offspring of parents for long generations accustomed to rule_ to command_ to sway the * of others.,destinies,row,detailed,partook
Yet far from this was * truth in our hero's case.,the,celerity,sat,motor
Truly here * hard handicap even at the start_ that of both birth and environment_ as he himself would have been first to admit.,was,Livings,firmer,curtains
Not * it could daunt him_ not that it could cause a soul like his to feel the pangs of despair.,that,overgreat,drink,poor
No; it meant only * much further to travel_ that much higher to climb.,that,transmitted,subconscious,cameosharp
This American republic was expressly framed for * as Mr. Rawn.,such,flung,further,previously
The issue never was to be * in doubt.,called,impulsively,touches,had
From the cradle_ indeed for * uncounted—as many as he likes—before the cradle_ John Rawn believed in himself.,generations,position,is—that,geared
It was rarely that ever a smile enlivened the somewhat heavy features of young John Rawn_ even in the earliest * of his babyhood.,stages,thrown,Still,minor
Rarely did the mirth of any situation bring up in his * an answering dawn of appreciation.,face,owner,engineer,lose
He w*s a serious child_ as all admitted even from the first.,a,curb,looseness,abode
He grew to be a grave boy_ a * youth.,solemn,cinch,deceits,have
He * no jests_ nor smiled at those of others.,made,spent,How,corollary
There * a corrugation between his brows before he was twenty years of age.,was,lavished,circle,Trouble
He was of that temperament which_ in accordance with the term_ takes * seriously.,itself,country—you,OK,uncommunicative
It is * what virtue lies in that habit.,astonishing,secret,sides,not
The world_ sometimes for many years_ indeed sometimes permanently_ accepts * those who seriously accept themselves.,seriously,beard,only,transmissible
Many of the most colossal asses ever born have * \"Ass\" written on their tombstones_ where righteously it so very frequently belongs in the history of the great.,not,witness,presence,guess
Curious * might have found certain explanations for these traits in the calling_ the temper and training of the father of John Rawn.,persons,eagerly,executive,Cash
In that time and place_ a minister * the gospel was a man of whom all stood in awe.,of,Hells,motor,know—to
He was not much *_ not much withstood_ not much disapproved.,gainsaid,butchering,subtle,slug
His * were announced for acceptance_ not for argument.,conclusions,Sea,throatiness,since
At *st he was only to be avoided_ if one dreaded the look of the clerical eye_ the denunciation of the clerical tongue.,be,joked,Livings,measuring
Other men might be met_ might be *_ might be overcome by fist or thumb or firearms_ per example; not so the parson of the village church.,antagonized,exception,faintly,fallen
It is an excellent pr*ession; that of minister of the gospel.,of,ourselves,kindred,Soon
It is an exceedingly good religion of itself_ that merely of helping your fellow-man_ of saying something to soften and better him_ of giving to him something of hope and courage when he is in need of them.,fellowman,versed,seven,world
Let us not argue whether or not a divine spirit can become *_ whether or not Christ was divine.,mortal,halve,swiftly,vacant
We know by virtue of abundant human testimony that He was a great and kindly *_ a great and adorable Human Being_ the greatest of whom we know in all our human history.,Man,won—she,grinding,mansized
But * is worth our admiration when he is worth it; not necessarily otherwise.,he,tells,outward,machines
A minister of the gospel may not always be the central figure of that religious fervor which has come sporadically and spasmodically to men under many *_ since man began to think aloud_ to doubt and despair in public_ and to pray in company.,creeds,effects,personal,coronets
*_ there are ministers and ministers.,Besides,amusement,wakened,feeling
Some are * naturally large and are so accepted.,men,wears,gear,look—he
*_ alas! bulk larger than really they are_ by virtue of the fact that always they apparently have prevailed; whereas_ in truth_ they only have met small opposition.,Others,period,abolish,system
There are martyrs * history because of human convictions which led them to contradict the church.,in,belief—finely,underneath,Much
There are other and far more numerous martyrs_ made such because * dared not contradict it.,they,spite,fancy,helped
Such a man might easily regard himself as set apart from his fellow human beings—a feeling * Christ Himself never had_ nor any great man in or out of history before Him or after Him.,which,perspiration,ending,made
It is understandable that such a man_ of such a profession_ might be the very one to find his philosophy feeding upon itself; with the net * of an inordinate_ ingrown egotism.,result,worsted,feeble,man—the
And this ingrown egotism in himself might_ in the * of his son_ become an egotism congenital.,case,deathly,perfunctory,dully
There are * of the gospel_ and other ministers of the gospel.,ministers,gold,neutral,tooth
John *_ Senior_ was of this particular and less desirable sort.,Rawn,stirred,famine,musical
We mention him_ having promised our hero all the analysis * all the generations he may desire; and being_ moreover_ commendably anxious fully to account for him and his many noteworthy peculiarities.,and,oppressive,cream,builds
But in that deplorable case *re would have been no John Rawn as we know him_ and no story about him worth the telling.,the,hostess,her—her,pickets
To be sure John Rawn had a mother_ but that is merely an incidental matter for one who really was brooded among the spheres_ and who * a mother only as a necessary means to incarnation.,accepted,resistance,foremen,stories
We need * no more than scant time to a mere mother.,accord,imagine,fortyseven,motionless
There was in * character of the elder Rawn's wife little to offset the tendencies transmitted by the father.,the,lower,sailors,pair
The truth_ however_ is * Mrs. Rawn_ the preacher's wife_ was simply a preacher's wife.,that,refused,business,essentially
It is decreed that the background of a ministerial life shall be of neutral hue_ in order that the more brilliantly shall shine the central * of the scheme.,figure,flinched,earliest,inconspicuous
T* minister himself_ unctuous_ bland_ grows less unctuous and bland as he turns from some comelier sister to his own partner in life_ colorless_ silent_ dutiful_ devoted.,he,coils,floor,stain
There is but one family *_ and he is the one planet thereat.,perihelion,service,experiments,fed
At most a pale and distant moon may circle about him_ perhaps concerned with domestic tides_ but not admittedly related to the affairs of * and day.,night,killed,Sunday,something—churches
It is not known_ nor is it important_ whence Mrs. Rawn came_ or how she happened to * her lord_ John Rawn_ Senior_ the Methodist preacher in the little Texas town.,marry,board,explain,motor
They were married when they * at this place_ and had been for some years.,arrived,—why,nor,confined
* one knows whence they came_ no man can tell whither they have gone.,No,vats,events,accosted
John was * first child granted to them as answer to his father's grumbling; the latter_ very nobly and righteously_ dreading what calamity the world must suffer did none come to perpetuate his race.,the,Gaul,importunate,surprising
He w*s a great preacher.,a,procession,her—her,scattered
He * swayed his multitudes.,had,for—there,baby,dusty
He had seen a hundred souls_ as he termed *m_ grovelling upon the floor in the height of some revival when the grace of the Lord had moved itself mightily upon the people_ thanks to him_ partner upon the ground_ whose voice had prevailed thereabout.,the,incidental,grinned,trusts—what
It would cause * just man to shudder—the mere thought of such merit lacking progeny.,any,eventually,intricate,meetings—his
But the prayers * the righteous avail much.,of,steel—we,law,blue
He *_ at last_ a son_ our hero; none less.,had,unsmiling,apple,column
These necessary and essential * now all stand adjusted; and we are able finally to say that John Rawn at least and at last was born_ silently_ quietly_ with small rebellion on the part of his mother.,preliminaries,became,suppressed,butler
The youth of John Rawn early began to show that * in character which marked him later in his life.,consistency,survival—environment,answering,finding
From the first_ as we have said_ he took himself seriously; indeed_ regarded himself with a reverence akin * to solemnity.,almost,Yet,overhead,demonstration
Plain wonder possessed his soul when * event fell not wholly to his liking.,any,traveling,begun,hears
If the hand that rocked his cradle failed from weariness_ his * was not so much that of anger or expostulation as that of an aggrieved surprise.,reproof,corridors,perpetual,eastern
When first he began to walk he gravely reserved to himself * spotlight of all solar or sewing circles.,the,dreams,disordered,harshly
Ladies visiting the parsonage unconsciously * his estimate of himself_ even in those days.,accepted,moon,reeling,reaction
Familiarities were * for such a child as this.,not,detail,muchtraveled,waste
A *_ serene certainty of himself was written on his brow.,calm,selfabsorption,selfindulgence,skirts
Youth is * the most part irreverent of other youth_ that is true_ and at times young Mr. Rawn was rudely handled by others of his age.,for,mollycule,bulldog,Irish
In such cases tears came to his * forsooth_ but not tears of mere anger or anguish.,eyes,flattering,reading,embraced
They were tears of surprise_ of regret_ of wonder!  His protest_ when he fled to the comfort of his mother's bosom_ was not of unmanly weakness_ but of astonishment * incredulous surprise that any should have smitten the Lord's anointed.,and,cog,proves,country—theyre
This surprise for the most part prevented him either * turning the other cheek_ or smiting the cheek of the oppressor; one or the other of which courses_ it must be admitted_ commonly is held admirable among men_ and especially among heroes.,from,whitetopped,Texas—and,enforced
In * younger school-days there was a way about young Mr. Rawn.,his,unregulated,Thenceforth,unhappily
He did not really care for plodding_ yet he was * if not accorded rank among his fellow pupils.,aggrieved,architects,growled,acquaintances
His spelling_ not of the best in the belief of others_ seemed to him quite * enough_ because it was his own.,good,continued,anywhere,torments
When sent to * foot of the class he departed thither with a bearing wholly dignified and calm.,the,obeyed,busy,tarried
Even * these early days his features were in large mold_ even then his abundant hair fell across his brow.,in,think,couch,Whereas
His eyes were blue and prominent_ his nose distinct_ his lower lip prominent_ protruding and in times of * emotion semi-pendulous.,great,grieving,busied,locoed
Even * early he seemed old_ serious_ foreordained.,thus,illpaid,rounded,track
To tell a being such as this that he * not spell was mere .,could,appointed,Young,speeds
He stalked through school_ set apart by fate from his fellow-beings_ amenable to few rules_ superior to such restrictions as commonly hedge in lesser souls *_ socially_ or otherwise.,orthographically,arms,communion,cry
Much of this might have been remedied by * application of educational or parental rod_ but young Mr. Rawn remained largely unchastened.,kindly,athrob,towers,pleasing
His parents did not care * punish him_ and his teacher did not dare to do so.,to,unnoticed,peddling,mistress
Was he not the minister's *?  If his mother had misgivings they were well concealed.,son,jars,pretended,concerned
She herself only shuddered * her soul when she heard the orotund voice of the master of the house explain_ in contemplation of his first born_ \"How much he is like me!\"  Yes_ he was like.,in,instance—a,theory,gorgeous
His * knew how like.,mother,Theyll,Wireless,worsted
At that time and in that part of * country this little western village might have been called almost a little world of itself.,the,type,Fort,professors—look
* of men and affairs were such only as might grow out of the soil.,Estimates,calumny,household,countenance
The * world beyond was a thing but vaguely sensed of any who dwelt here.,great,secretary,neutral,ministries
The town was apart from the nearest *_ in a section where rural simplicity amounted at times almost to frontier savagery.,railway,responsibility,numberless,lastly
Now and * a lynching broke the quiet of the community.,then,double,is—or,grave
The local vices and virtues came out of a * but recently individual and unrestrained.,life,Germany,part,coaching
It seemed only chance that young Rawn did not run wild_ like many other of the * of that town_ who_ trained by custom in arms and excess_ disappeared from time to time_ passing on to the frontier_ then not remote.,youth,nor,faintly,following
Why did not John Rawn naturally trend toward violence_ why did the frontier not call out to him? * was one great reason—he was a coward.,There,excellent,major,dynasty
Cowardice is a trait sometimes * down from father to son_ indeed most usually it comes of heredity or ill-health.,handed,maintained,transplanted,glorify
Sometimes * is fought down by reason_ sometimes it is long concealed by artifice.,it,dance,ascribing,perfect
Often it is hidden * physical stature.,behind,learned,tonight,decent
Most frequently it is left unsuspected_ sheltered * an air of dignity.,behind,Men,desirable,divorce
Money * much of it.,conceals,fruits,savingsbank,tried
Young Rawn was * like his father before him.,much,reached,pair,fit
Perhaps his father never had stopped to think that personal conclusions were matters he had never been called * to carry to an end with any fellow-man.,upon,Business,One,considered
Peter * was no saint of his.,Cartwright,politeness,misleading,corrugation
There was no need_ in his belief_ * put spiritual or mental questions to the acid and unpleasant test of physical contact.,to,power—which,wondrous,wealthier
The son_ given by nature a considerable stature and gravity for his years_ continued in the same fiction_ not suspecting that it * fiction.,was,president,railway,furtively
There were larger boys than he_ but * restrained these.,chivalry,level,dimond,lamb
There were smaller boys than he_ * these feared him by reason of the valor which it was supposed he owned.,but,good,mechanic,less
* ranks of life opened before him readily and easily.,The,and—maybe—we,alas,helped
He stalked forward_ with small opposition_ accepted at his own estimate of himself; as presently we * set forth in many valuable instances.,shall,a,them—they,righthand
It may be supposed that_ in a rural community of this sort_ living was cut down pretty much to * bone of actual necessities.,the,stunted,riveted,gathering
There * no excess of comfort_ and_ although there was little lack_ luxury was a thing undreamed.,was,unfinished,present,shelter
Transportation was in that day costly and inefficient_ the world not so small then as it * now_ so that there was less interchange of the products of distant countries and localities.,is,irritated,envied,factories
For instance_ * were orange groves within three hundred miles of this little village_ yet rarely was an orange to be seen there.,there,mad,is—that,And
*_ salt_ coffee_ bacon_ Bibles_ six-shooters_ essential things_ were carried thither_ not luxuries and trifles.,Flour,chose,twelve,idealized
The family * its own world.,was,rôle,Shadows,such
In large part_ it tilled its * fields and ran its own factories.,own,depart,Standard,glances
Mrs. Rawn molded the candles which made the bedroom lights and those by which she sewed—though not that by which her husband read and wrote—in a kettle in the backyard at butchering *_ when suet came the parson's way.,times,Because,damnably,gang
She made her husband's long black coats_ building them upon * prehistoric pattern.,some,bury,gilt,country
She made_ mended and washed * shirts_ hemmed his stocks and darned his socks for him.,his,Capitalists,politics,steadily
Using the outworn ministerial cloth in turn_ she made also_ in due time_ the garments of the son and *_ even building for him a cap_ with ear-lappets_ for winter use.,heir,Standard,International—to,Her
Her own garments might have been seen * the most casual eye to have been the product of her own hands.,by,throats,issued,chin
Yet_ this home was not much different from *_ where countless things then were done domestically which now are fabricated in factories and purchased through many middlemen.,others,only,buying,Soon
The * of our civilization was not then so fully in force.,lockstep,thrown,connoisseur,admit
* was a rare commodity in any such community_ and any manner of personal indulgence was for but few.,Money,factor,modern,preachers
If_ for instance_ * was beef on the parsonage table_ it was the parson alone who ate it_ not his wife.,there,quest,indeed,willing
Once he came home with two lemons_ which had been given him_ perhaps as a peace-offering_ by a generous storekeeper.,peaceoffering,tis,Other,that—and
* he ordered made forthwith into lemonade; the which_ forthwith also_ he himself drank_ offering none to the sharer of his joys; nor did she find anything either unusual or reproach-worthy in this act.,These,choked,lean,Pflüger
You wonder at these things? They happened in another day_ among people with whom you could not be expected to be familiar—your fathers and *; persons not in the least of our class.,mothers,carved,yerself,lukkin
In these circumstances—since we have promised value in some specific instance—a certain interest attaches to a little event which * else_ save in some such village_ would have been noted or could have been possible.,nowhere,lawyers,chief,patch
The leading local merchant_ in a burst of enterprise_ had imported a couple of clusters of * from New Orleans_ the first ever brought into the town.,bananas,particularize,her—and,architect
For a time none of the citizens purchased_ and_ indeed_ it required the grudging gift of a banana or * to establish a local demand.,so,Wherever,mate,saved
Then—builded on the assurance * a wise and much-traveled citizen who had once eaten a banana at Fort Worth—the rumor of the bananas passed rapidly through the town.,of,slow,aways,wired
Swiftly it became an important thing * announce to a neighbor that one had eaten of this fruit.,to,paced,Colonial,whole
In time_ * children partook thereof.,even,Did,oppressor,ingrown
At t* time young Mr. Rawn was six years of age_ and by reason of his years and his social position at least as much entitled to bananas as any of his like thereabout.,his,sending,labors,mankind
The tragedy of this * his mother's soul.,wrung,indicate,cast,know—
It was at that time that * mother somewhat furtively stole away down the village street.,his,money—hes,mistress,whereabouts
