A surprisingly * number is this class.,large,sketch,celebrates,merry
Without exhausting the possibilities * selection I have quoted in this anthology of contemporary Negro poetry sixty odd writers of tolerable verse that exhibits_ besides form_ at least one fundamental quality of poetry_ namely_ passion.,of,ten,Bearing,belonged
The mere number_ large * it is_ would of course not signify by itself.,as,He,strange,curse
Nor does the phrase \"tolerable *_\" cautiously chosen_ seem to promise much.,verse,practitioner,distant,them—in
What this multitude means_ and whether the verse be * of a more complimentary description_ I leave to the reader’s judgment.,worthy,waste,resulted,rhymer
Quality of expression and character of * are of course the prepotent considerations.,content,Kappa,whither,sip
I wish most heartily to express my obligations to the publishers and authors of the volumes I have drawn upon * selections.,for,Sad,vengeance,privileged
They are named in the Index and Biographical and Bibliographical Notes at the * of the text.,end,thus,covers,related
Richard E. Badger_ publisher of Walter Everette * ; A. B. Caldwell_ Atlanta_ Ga.,Hawkins’s,human,eat,intrinsically
It is with their kind permission I am privileged to use selections from the * named.,books,Fisher,valley,Golden
*To _ _ and _ I am indebted for several selections_ which I gratefully acknowledge.,,Greensboro,difficult,sin
To readers who are * to study the poetry of the Negro I would commend Dr.,disposed,mars,Printing,dwindling
*James Weldon Johnson’s  (Harcourt_ Brace & Co.,,T,Numerous,expositions
I am indebted to both these books * authors.,and,evervarying,celebrates,Muse
To Mr. Schomburg * am also indebted for the loan of many of the pictures of the earlier poets.,I,rays,States,resthour
That th*g is happening today in this land of ours.,in,Introduced,California,gaiety
A literature of significance on many accounts_ and * without various and considerable merits.,not,Returning,five,stood
Culture_ talent_ * something very like it—are theirs.,genius—or,Author,yonder,hold
Nor is it \"* mantle of Dunbar\" they wrap themselves in_ but an unborrowed singing robe_ that better fits \"the New Negro.\",the,forth,poetic,never
Besides_ the mere names would mean *_ since_ as intimated_ this little republic has grown up unobserved in our big one.,nothing,died,102,deserve
It may be more for the promise * forth by their thin little volumes than for the intrinsic merit of their performance that we should esteem the verse-makers represented in this survey of contemporary Negro poetry.,held,policy,perfected,brother
