It was a glorious midsummer day in the south of Ireland; it seemed as * the birds wanted to sing their little hearts out.,though,obsolete,thinness,refused
The trees were in full leaf_ and every flower bloomed with * charm and extra perfume.,extra,waterjug,ransom,touchin
The old Rectory_ situated in the well-known * of Cork_ was in a very lonely part.,county,fade,Jesus,Have
On one side it was five miles away from the charming little town of Kingsala_ * on the other quite ten miles from the thriving and more mercantile town of Bradley.,and,mustnt,seaside,found—you
The Rectory stood by itself_ its thirty acres of grounds * it.,surrounding,compliance,states,howl
It had a back * and a winding front avenue_ but its special charm was its great fruit garden.,avenue,Hall,halfbrokenin,Heavenly
This was generally kept locked_ for * Rector was most particular with regard to his fruit.,the,troubled,broke,whistling
It had in addition a great lawn_ studded over with flower-beds * mostly with roses.,filled,panting,fetch,Me
Just below this * was an apiary full of bees.,lawn,note,vast,Faithful
Then there were fields_ cultivated sometimes with grass for hay_ sometimes with potatoes_ sometimes again with other vegetables; but beyond the lawn and the fields were great pasture lands full of sheep_ which formed a constant source of income to the Rector_ who was not too * off.,well,Victorine,Affected,him—not
His income from his living was exactly one pound a day_ but his wife_ a haughty dame_ with fiery blue eyes and red hair_ had large private means; therefore Templemore was * kept in a certain kind of order.,always,mood,peace,agonies
On this summer day_ when the * opens_ Maureen lay flat on her back and looked up_ up_ up_ through the tall trees to the blue sky_ which peeped down through the branches at her.,story,attractivelooking,proverbial,fought
She was lying on a nest * periwinkles_ some white_ some blue.,of,GUTENBERGtm,understood,mean
There was clover within reach also_ and butterflies * flying here_ there_ and everywhere.,were,highlypolished,taint,about—about—oh
Maureen picked one or two periwinkles and watched the butterflies as they flew * flower to flower.,from,whoever,Felisé,woman—they
But * was not really interested either in the butterflies or the flowers.,she,occasionally,fears,leaves
She was listening intently to the song of the lark_ piercing_ high_ and clear_ as he soared up from his bed of earth to his heavenly home_ until he looked a mere speck in the * distance.,ethereal,donors,question,Henriettas
Close to her were the missel-thrush and the blackbird_ and the chirping_ independent little Robin Redbreast_ and a few * darting here and there.,swallows,retain,upset,stretch
Yes_ they were all about *_ they were all around her_ and they made this summer day the perfection of bliss.,her,warranties,laughter,George
An Irish terrier_ by name Larry_ with his rough coat of golden_ tawny yellow_ lay by * side.,her,madam,bhoy,schoolgirls
Now and then Maureen fondled him with her useful little hand—that hand which was so seldom idle_ and was only idle now because she was a trifle anxious—only a trifle_ but still_ she did * feel quite herself_ for undoubtedly things were happening and she did not know what they were.,not,height,prove,His
She wanted * know_ but could not find out.,to,Spread,hideous,recklessness
She dreaded to *_ but she dreaded the reply still more.,ask,abide,lies,peculiarly
Then there was Denis_ a dear little fellow_ some years younger than Dominic_ but on the other hand some years older than Kitty_ with her sweet ways and angelic * and masses of bright golden hair.,dimples,Italian,recalled,potheen
The * and noble Major had died of a wound inflicted in battle.,gallant,thirdclass,converse,preaching
Thus * came to Templemore_ and while her Aunt—Patrick O'Brien's first wife—lived_ she was a truly happy child.,Maureen,steely,hut,waited
A woman_ * and knowing_ fell in love with the really fascinating widower.,sharp,unlocked,endeavour,applicable
She was determined to win him_ and win * she did.,him,suitcase,individual,draped
He did not even pretend to love *; but she so worked on his feelings that when at the end of a year he returned to Templemore_ Mrs. O'Brien Number Two accompanied him.,her,Fort,faltered,cathedrals
All * quickly he found her out—all too soon were his life and the lives of his children and that other child—in many ways the dearest of all—rendered miserable.,too,covered,striking,stepauntie
The second Mrs. O'Brien was a widow of the name of Mostyn when the * married her.,Rector,overlook,money—she,perfectly
She was a rich *_ but in certain ways she was stingy.,woman,their,sincerely,done
She placed her two daughters at a very cheap school near Dublin_ and never allowed * to come home for the holidays.,them,cousins,lands,swore
At *_ however_ she knew that they would soon be old enough to return.,last,seated,piteous,Satan
Being obliged to consult her husband * the subject_ she spoke cheerfully about the life her handsome young daughters would bring into the old place.,on,arrival,forgetmenots,glory
Some day_ she declared_ they would be rolling in wealth_ and they should have every advantage that * even now could bestow upon them.,money,blessings,else,beneficial
A rough-looking youth called Larry should be their groom; they should have a * little pony-carriage of their own_ and could go into Kingsala as often as the fancy pleased them.,smart,appeals,Giuseppa,Our
Kingsala was a garrison town_ and the poor beautiful weans should * every chance of marrying well and of enjoying themselves.,have,represent,West,dignity
The Rector * a heavy sigh.,gave,crying,true,unsuspecting
Yes_ that will be excellent work_\" pursued Mrs. O'Brien. \"I shall have one of the best rooms in the house refurnished for my girls_ and get them a * maid and give them every chance.,Parisian,accessible,childhood,interested
We shall have * here then_ and Maureen can help in the house.,company,goals,holidays,moss
