This is a book * Persia_ intended to be read by children and_ on this account_ much has had to be left out.,about,refuses,double,Asia
Do not think_ when you have read this book_ that you know how bad Muhammadanism is_ for a great deal * its sin and cruelty is too terrible to tell to young folks.,of,turns,climate,bit
But I hope enough has been said to show you that Persian children do need to be rescued * Muhammadanism and brought to the Lord Jesus Christ to be His children.,from,man,widows,rows
He needs them and they * Him.,need,specially,who,varying
So for His sake * theirs we must do all we can to win the Persians for Christ.,and,working,individual,share
we look at the Persian children of to-day_ let * go back nearly thirteen and a half centuries to the year of our Lord 570_ and take a look at two adjoining countries in Europe and two adjoining countries in Asia.,us,damages,refusing,shirt
In Western Scotland_ St Columb * teaching the people Christianity_ and is writing out copy after copy of the Bible_ until tradition tells that he copied it out three hundred times.,is,thought,weather,taking
* England the heathen Saxons are conquering the Midlands and crushing out the Christianity of the Britons.,In,eggs,brothers,manage
In Persia there is a Christian Church_ but most of the people * Zoroastrians_ that is_ they belong to the Parsee religion.,are,character,gardens,Europe
They worship God and believe in a prophet called Zoroaster_ who lived long * the birth of our Lord Jesus Christ_ and so knew nothing about Him.,before,gambling,size,merit
He seems to have taught his people * that was very good_ but their religion has become full of superstitions.,much,footed,interest,alphabet
Lastly_ we must go to Arabia_ where * Muhammadan legend describes a curious scene.,a,heartbroken,appearance,Babi
A * of Arab women are riding into the town of Mecca.,number,entertain,drums,correct
Their animals are weary and very thin and weak_ for it is * year of famine.,a,prophet,largely,Muhammadan
Last of * comes a woman with a crying baby_ riding on the thinnest and most miserable looking donkey of all the company.,all,ill,strength,apt
They are nurses from the healthiest part of Arabia_ come to find children to take home and *_ each hoping to get the child of a wealthy man_ who will pay her well_ and give her handsome presents.,nurse,stunted,doors,grows
* are not long kept waiting.,They,be,country,texts
* babies are brought out_ and questioning and bargaining begin.,The,ill-earned,coloured,teaset
One baby is not popular—the whisper goes round that it is an orphan—there is no * to give presents—the grandfather who is looking for a nurse will surely not do much for it.,father,remark,illuminations,listens
And so one after another all the women refuse the baby_ and the old * begins to despair of success.,man,matter,coloured,down
All the women have found * except one_ the woman who rode in last.,nurslings,tears,And,pinch
She_ too_ has refused the orphan_ but now_ seeing no hope of a better bargain_ rather than have taken her journey for nothing_ she tells the old man she has changed her *_ and carries the baby home.,mind,gains,day’s,destitute
And the story runs that the thin weak donkey that could hardly drag itself along as * entered Mecca_ ran along so nimbly on the way home that the rest could scarcely keep up with it.,it,exceptional,easily,kneel
The orphan baby was Muhammad_ the founder of the religion called * him Muhammadanism.,after,done,room,playing
Some of the details of this story (told by a Muhammadan * are probably quite untrue.,writer),was,granddaughter,Probably
Little Muhammad’s grandfather was * to be very rich and in a very high position_ and if the baby was refused it was probably because he was a sickly child_ and would be difficult to rear.,known,copied,dictated,Kerbela
However_ in due course he grew bigger_ * came home to his mother_ and after her death lived with his old grandfather_ who thought all the world of him.,and,last,St,heavy
Mecca was an interesting town to live in_ for once a year pilgrims from all parts of Arabia came to the great idol temple_ and little Muhammad would * all there was to be seen_ for his grandfather kept the keys and superintended everything.,see,knows,improved,cunning
When his grandfather died he went to live with his uncle_ who used to take him * business journeys_ going through the wide deserts to distant towns with long strings of camels loaded with goods to sell.,on,enforce,thank,\"eating
So the boy grew up a * man of business and saw much of foreign countries and something of foreign religions_ Christianity_ Judaism_ and Parsiism_ and he grew discontented with his own country and his own religion.,good,deeply,riding,poets
All * great peoples round worshipped one God.,the,ground,hand,almost
Surely Arabia would be a better and greater country if * did the same.,it,trays,control,length
All * great religions had a prophet and a book.,the,As,begins,off
The Christians had Jesus Christ and the Gospel_ the Jews had Moses and the Law_ even the Parsees had Zoroaster and his * the Zend Avesta.,book,responsible,countrymen,held
Surely what the * needed was a prophet and a book.,Arabs,knowing,recovery,much
Muhammad was not * only person who thought this.,the,world,sounds,grant
There was a group of people_ * of whom were relations of him or of his wife_ who shared this view.,several,weather,sect,complaining
Some of them thought that Moses and the Law would be best for Arabia but many of them saw that Jesus Christ and the Gospel were what they needed_ and most of these in the end became *.,Christians,spot,necessary,stand
If Muhammad had joined them_ the history of the world from then to now * have been very different.,might,talks,cooking,quill
But Muhammad had set his heart on an Arabian prophet and an Arabian book_ and the more he * of it the more sure he felt that this was the real way to unity and greatness for Arabia.,thought,‘Ali,Poor,rid
He himself belonged to the family which took the lead in religious matters in Arabia_ he had always been made much of_ and told he would be a great man he used to have fits which seemed to him and to others to mark him out as something out of the common so it is not surprising that he at last came to believe that he * to be the new Arabian prophet who seemed to him to be so badly wanted.,was,cross,faith,necessarily
His fits began to take the form of visions_ and he believed that the words * the longed for book were being revealed to him.,of,putting,\"Give,out
But * was a long time before he came forward publicly_ and when he did he was a good deal laughed at_ and only a few became his followers.,it,moulded,puzzle,play
Then he got an invitation to the town of Medina_ where he had a number * cousins.,of,orchards,recent,butter
* people of Medina were very jealous of Mecca_ and all_ whether they believed in him or not_ joined in giving Muhammad a great welcome.,The,occupation,praying,Parsees
It was in Medina that Muhammad really founded his religion_ and there * became a very great man.,he,filled,untruthful,quarters
But sad to say_ as his religion developed all its bad * came out_ and Muhammad became a very cruel tyrant and very self-indulgent_ excusing himself by saying that God allowed him_ because he was a prophet_ to do things which were sinful when other people did them.,points,tying,weigh,better
The people who joined Muhammad’s religion were called * or Muslims_ and they went everywhere making as many converts as they could_ by fair means or foul.,Muhammadans,waterbottle,absence,\"So
They * learnt that there was one God_ but they knew nothing of the Bible they only knew the Quran_ the book which Muhammad was revealing_ and they knew nothing of the example of Jesus Christ their only example was Muhammad_ who was a murderer.,had,recovery,Will,roads
You may wonder what all this * to do with Persian children.,has,middle-aged,started,eye
One of the first countries conquered by the Muhammadans was Persia—and the Persian children to-day are themselves *.,Muhammadans,schoolboy,proverb,month
is a story that * the Muhammadans took Persia and killed the Parsee king Yazdigird_ their  ‘Omar asked Yazdigird’s son where he would like to live.,when,listened,loaf,sewn
He said he would like to settle in Persia out of reach * any cultivated spot.,of,bride,gambling,succeeded
‘Omar accordingly sent him * with an escort of soldiers to find a suitable place.,off,befalls,mission-work,ran
After three years he returned and said he could not find any place * as he had asked for.,such,order,certainly,driven
‘Omar * that he was doing all this with some purpose_ and asked him what it was.,saw,ceremonial,drops,everybody
* son answered that he wanted to show ‘Omar how prosperous and well cultivated the land had become in the hands of the Parsees_ and begged him to see to it that it remained so under the Muhammadans.,Yazdigird’s,growing,nastier,faced
But it did not_ * to-day a great deal of Persia has relapsed into desert.,and,house,relief,fence
In our country all is green_ and stones have to be put up to show * one village ends and the next begins.,where,pink,try,cloth
In most parts of Persia you may look over the plain and see the villages quite distinct—each a little green blot on a vast sheet * sand or dry earth.,of,sacrificed,play\",religions
The very fruitfulness of the ground makes it less green than it would otherwise have to be to support the population_ for when three crops can be got off the same piece of land in * year_ only a third of the amount of land that you would expect to be needed to support the village is under cultivation.,one,readers,deal,holiday
The * vary very much.,villages,Captain,specially,likes
Some count their population by hundreds_ while one village_ marked on the map_ contains just two families_ seven persons in all_ including two *.,children,doctor’s,runs,fro
Their * neighbours live six miles off_ over the sand.,nearest,\"forget\",leather,faces
* bare the world must appear to those two little children.,How,point,Saints’,balancing
Children here who live in the country can hardly imagine any boundary to the wonderful green tangle * they can see on every side of them.,that,doing,lost,time
And children who live in towns look out * day upon wonderful human works_ which_ although they are not as marvellous as God’s country_ yet puzzle them very much as to how they were ever made.,every,poor,guests,want
With a Persian * it is quite different.,child,Year’s,countries,pointing
In many places the children do not know what wild growth is_ and if you talk of continuous country_ hundred miles after hundred miles of field and wood and meadow_ they think you * telling an impossible fairy tale.,are,certainly,dishonest,boys
While as for the little town children_ the buildings which they see all round them made of sun-dried bricks and earth_ the barrels and the thousand and one household utensils formed of exactly the same material_ or perhaps of clay very roughly baked in a primitive kiln_ seem to them hardly more artificial and man-made than the corn in the * gardens outside the city_ which they see watered twice a week.,walled,kind,legend,ear
They * a very different life from you and me.,have,languages,tea-urn,insipid
He lived in a really beautiful house_ built of sun-dried bricks and clay_ and whitened inside with a * coat of plaster of Paris.,smooth,tells,nurses,ends
The rooms were large and very nicely furnished with beautiful Persian carpets_ and a mattress and * of gay designs_ and Ahmad_ little rascal though he was_ would never have dreamed of treading on those carpets with his shoes on all shoes were left at the door.,pillows,copper,tending,Pilgrimages
One small table * the tea-urn completed the furniture.,for,sides,\"to,thousand
And upstairs? Upstairs was the roof_ such a lovely large flat roof_ Ahmad loved it_ and he often terrified his mother by the way he leaned over the low wall to look down at the street_ for the house * no window looking to the road.,had,valuable,Hundred,details
All the windows looked into the garden_ which might be said to be in the middle of the *_ for the rooms were built round it.,house,relations,need,week’s
The windows_ too_ * all doors some of the rooms had as many as five double doors all in a row_ and when they were all open the room was very airy and bright.,were,actually,relapsed,prayer-stones
There was no grass_ and no gravel path for Ahmad to play on_ but * was a nice wide brick-paved walk all round the garden_ which gave him plenty of room.,there,boiled,tread,Servants
In the centre were the beds_ which were watered by turning a * in and flooding them once a week.,stream,measure,appeared,fondants
There were watering cans_ but they were only used for watering the path and roof_ and even the rooms_ to keep them cool_ not * the flower beds.,for,chain,gardening,buy
There was a large tank_ too_ in the garden with gold fish in it_ where Ahmad loved to cool his feet on a hot day_ and the days can be hot in *.,Persia,orphan,distinct—each,candy
When it was dinner-time in Ahmad’s home a cloth was spread on the floor_ and he sat on his heels beside it_ and had a loaf of bread for a *.,plate,alternative,children,readers
It was flat and round_ and about as thick as * plate_ so it did very well.,a,travelling,instead,never
But he had * spoon or fork.,no,bargaining,carefully,son’s
One of the things he liked best was rice_ and when his mother put a few handfuls on his bread he would eat it quickly and tidily with one hand_ without spilling any_ which is not as easy * it sounds.,as,alike,wealthy,cause
Sometimes Ahmad * out for a walk in the town with his father_ or with his mother and a servant_ and he passed along streets that had not any names_ and by houses that had not any names or numbers.,went,melon,children’s,taught
There was * pavement except sometimes a narrow strip in the middle of the road for the mules and donkeys.,no,(peacock’s,nastier,asking
There were no gardens in front of the houses_ there were no windows facing the road_ all he saw was a sandy road with a high mud wall on each side_ * a heavy wooden door here and there_ the front door of a house.,and,primitive,fasting,extract
* they came to a \"\" or street of shops.,Sometimes,refuses,merely,over-trousers
Here the street was covered over with a mud roof so that goods and sellers and purchasers * keep cool in hot weather and dry in wet weather.,might,persuaded,joined,blazing
* did not need to go into the shops_ for the counters were all along the street and there were no windows.,He,yes,lessons,purchasers
When the summer was getting very hot_ it was decided that Ahmad and all his family should go for a summer * to a village in the hills.,holiday,judgment,out,overeating
What a packing up * was! They packed the carpets_ they packed the beds_ they packed the kettles and saucepans.,there,already,dreamed,further
Then a number of mules were brought to the door and such a shouting and bustle began as the loads * roped together_ two and two_ and slung across the big padded pack-saddles.,were,Child—copied,Whom,importance
One mule carried two great covered panniers and these were filled * cushions_ and Ahmad’s great-grandmother got into one_ and his mother got into the other to balance her_ and they pulled the curtains well over the front_ so that no one might see them.,with,keep,questions,tender
Ahmad himself sat in front of a servant who held him safe_ and some of the bedding made a nice broad soft seat for * on the mule’s back.,them,lectures,explanations,suffering
At last all the mules were ready with their loads and off they set through the streets_ and soon they found themselves outside the town_ going mile after mile across the * desert plain.,bare,seen,protection,fruitfulness
This went on for fifteen miles and then they reached a large * at the foot of the hills.,village,bridegroom,mosque,Avesta
