The Field Museum  of Chicago is a great institution_ but it appears * be inactive in wild-life protection_ and indifferent to the fate of our wild life.,to,due,magpie,shameful
While formerly numerous species swarmed along the Atlantic coast and in the prairie regions_ many of them * been so reduced that extermination seems imminent.,have,gather,dirty,work
In Asia it * include the great Indian rhinoceros and its allied species_ the burrhel_ the Nilgiri tahr and the gayal.,should,any,unhurt,delight
Such occurrences * these are becoming more and more common.,as,phlegmatic,burdensome,districts
Vermont_ with 355_956 people_ sends out annually an army of 31_762 men who hunt according to *; and in 1910 they killed 3_649 deer.,law,hats,sheepcrazy,formally
From * to last_ many of those deer have been killed contrary to law.,first,surgeon,mans,me
\"Rhea\" often stands * vulture plumage.,for,escape,fits,form
His companions loaded him * a wagon_ stuck a cigar in his mouth_ and tried to pour whiskey down him every time they took a drink themselves as they rode back to town.,into,legislator,meeting,buying
For their own money profit_ they slaughter by * the birds that annually fly through twenty-two states.,wholesale,cornered,verge,eland
The proposal * meeting with much popular favor_ and it is extremely probable that it will be carried into effect at an early date.,is,stake,oblivion,ornaments
We obtain the best of our history of the former abundance of North American wild life first from the * of Audubon and Wilson; next_ from the records left by such pioneers as Lewis and Clark_ and last from the testimony of living men.,pages,earliest,cataloes,provoke
Dr. Palmer is * man of incalculable value to the cause of protection.,a,trapping,contested,assuming
It is indeed fortunate for the * life of Africa that it has today so powerful a champion and exponent as this author_ the warden of the Transvaal Game Preserves.,wild,friendly,abreast,original
In the destruction of wild life_ I think the backwoods population of Florida is the most * and defiant that can be found anywhere in the United States.,lawless,quartercentury,bulky,glance
The granting of such an open season would * a brutal outrage.,be,hummocks,coldstorage,belief
The loss occurred * all along their east-and-west line of migration_ from Arkansas to the Atlantic Coast.,practically,being,sits,doublecrested
We ask the Boy Scouts of America * bring back this animal to each state where it belongs_ by securing for it from legislatures and governors the perpetual closed seasons that it imperatively needs.,to,settled,invitations,jungles
The \"Sunday gun\" is on sale everywhere_ and it is said to be in * both by American and Italian killers of song-birds.,use,birdeating,course,desolated
Even kings and parliaments have * right in moral or international law to permit year after year the wholesale slaughter of birds of passage of species that no civilized man has a right to kill.,no,practical,unusually,wherein
The people of this country are not starving_ nor are they even very hungry for the meat of strange *; but as a food-producer_ the pheasant is all right.,birds,characterizes,untimely,tired
Later in the year_ he assured me_ there would be between 2_000 and 3_000 teal_ mallards_ canvas-backs_ redheads and * varieties_ all perfectly at home and fearless of danger.,other,ruthless,if,dangling
The final result will * of the game.,be—extermination,pleasing,list,tempted
I * to say that \"Buffalo\" Jones's catalo experiment on the Kaibab Plateau seems to have met an untimely and disappointing fate.,regret,ores,laying,royal
As a species it is * and prolific_ and of course its venison is as good as that of any other deer.,hardy,jurisdiction,conservators,won
The corn fields are bare * the weed seeds are exhausted.,and,spends,persistence,impudent
But the hour for a Reformation of ideas and principles * struck.,has,easily,strangest,railroad
Fortunately_ it seems reasonably certain that the Indians of the Canadian Barren Grounds_ the Eskimo of the far north_ and the stray explorers all live outside the haunts of the species_ and come in * only with the edge of the musk-ox population as a whole.,touch,unwilling,sparrowandlinnetkilling,modus
Altogether_ however_ its breadth of view_ its general accuracy_ and its *_ entitle it to a full hearing.,incisiveness,ranchmens,birds—because,illegal
Hereafter_ no zoological or nature study text book should be given a place in any school in America unless * author of it has done his full share in setting forth the duty of the young citizen toward wild life.,the,referred,extenuate,justification
By means * special fish cars_ sent literally all over the United States_ at a great total expense_ live carp_ hatched in the ponds near the Washington Monument were distributed to all applicants.,of,stringing,essential,swallow
I * the public to receive it on that basis.,wish,view,midway,jealous
My friend J. Alden Loring (one of the naturalists of the Roosevelt African Expedition)_ * an ardent lover of wild birds and mammals.,is,working,treaty,wren
At the * time_ when a hawk of any kind_ or an owl_ sets to work deliberately and persistently to clean out a farmer's poultry yard_ and is actually doing it_ that farmer is justified in killing that bird.,same,improve,fundamental,consulting
Other species begin * show a marked increase_ due to our stringent protective measures.,to,muskrats,patient—and,stay
In May_ 1900_ representatives of the great powers owning territory * Africa held a conference in the interests of the wild-animal life of that continent.,in,wantonly,whose,helldiver
Either protect *_ or else for very shame give up teaching it!,zoology,tempted,acting,tobacco
