When the boys entered they found a man * uniform directing the removal of the trunk by two porters.,in,longbarreled,pause,case
And with their acquired ability to sleep wherever they might make their beds_ they were ignorant of everything that occurred all night_ * being aroused by any of the jolting of stopping and starting.,not,succession,paralyzed,course
That fire was * saving feature of the whole scene.,the,bear,stand,blind
The whole affair had occupied so little time * they were dazed_ and could hardly believe that it was reality and not a dream.,that,profound,breakfast,imparted
There was another conference * the man turned again to Sidney.,and,globes,splintered,likely
When the search was concluded_ the chief and his assistants left the * without further word.,room,harbor,middleaged,unmanageable
On the sides * the cañons were perched villages_ curious collections of rough rock houses_ always above the bottom of the cañon_ and often far above_ away out of reach_ except by an hour of hard climbing.,of,asking,information,need
So the boys entered the El Paso High School for the rest of * year and the next_ and their father gradually reconciled himself to the idea of losing his entire Mexican investments.,that,groves,potation,cubbyhole
The animals were fully accoutered_ carrying * and saddles.,bridles,interminable,motorcar,necessary
\"Which wouldn’t bother me *_\" declared Raymond.,any,strength,entreatingly,havent
Days afterward_ in Batum_ when they were describing their mountain journey * an English-speaking Russian_ they were told that in all the mountain region the building of bridges was so difficult that the destruction of one was punished by death.,to,gray,covers,report
The boys were quite sure if they had gone on * night before that they would not then be traveling.,the,qui,débris,unbroken
Raymond_ though excited by the prospect of an easy release_ fortunately had presence of mind to remain quiet and leave the matter in Sidney’s hands_ realizing that one could * it better than two.,manage,accepted,undefined,considering
To be sure_ the fire did not burn all night_ but they kept it up until they were ready to crawl between * blankets.,their,find,leap,assiduously
The boys were given sticks and helped themselves as the others did_ * the stew extremely savory.,finding,first,exposed,would
The raft would sometimes be dashed up on the crest of a great wave with such force that * seemed in imminent danger of being thrown over backward.,it,instantly,is,flared
The man took * rubles from the four_ and bowed in assent.,two,swim,ladder,fumbled
The gun_ apparently_ pointed directly down the ravine_ and the boy looked * along to try to discover the animal.,rapidly,terrible,leap,depression
But the captain did not appear to be satisfied; he told the man * the wheel to keep her well in the middle of the stream_ and rang for greater speed.,at,cylinder,packs,handy
Moreover_ they were dazed by * sudden and violent change in their condition.,the,begun,caused,blaze
The principal objects * interest were the people_ chiefly Tatars_ whom they met_ or who passed them_ dashing furiously ahead on their wiry horses of the Steppes.,of,lowered,selections,ragged
The boys saw that they would be obliged to pass the night on the summit_ for while it was still light where they were_ down * the cañon into which the trail descended it was already dark.,in,fortunate,genuine,dont
Though it was very dark_ it had been so much darker inside the building that * could distinguish objects very well.,he,saving,accompaniment,drew
It was just as he had suddenly *_ the man was the English-speaking policeman.,suspected,apprehensive,munching,enjoyed
The * sucked down after her with a strong pull_ and then met with a surge overhead.,waters,skipped,welcome,send
As the Princess Mary used oil for fuel_ her crew * made up chiefly of engineers.,was,ambush,strike,arrangements
At such times when they left the trail_ they frequently plunged down into * snow that was above their waists_ and were obliged to make a desperate effort to get back on the hard foundation.,soft,make,settled,shoulders
The number present had been increased by many who * curious to see the strangers_ and laughter and joking remarks extended through the crowd.,were,hoped,prisoner,another
The officer_ who_ the boys thought_ must be a lieutenant_ said something to them in Russian which * course they did not understand.,of,carry,glow,officials
Up_ up_ they struggled until their pounding hearts and panting lungs nearly * them.,suffocated,anybody,departure,attached
\"What sort of a cargo * you carry_ Captain Foster?\" asked Sidney_ as they walked along.,do,final,orange,sufficiently
The greatest interest began_ however_ after * ship had traversed the English Channel and had passed through the Strait of Dover into the North Sea.,the,publication,gait,futile
All that occupied * time_ besides taking the strength of the struggling boys_ and the sun sank behind the western peaks and they were still not out of that cañon.,much,actually,settling,penetrated
The castaways were observed_ and the warship_ after passing close to one side_ hove to so as to bring the raft under * lee.,her,washed,serviceable,fired
That person could tell them * and they went out on the street.,nothing,man,paralyzed,nervous
\"Do you want to change your clothes here_ Sid?\" * Raymond.,objected,opened,correspondingly,green
\"You’re * capable man_ Mr. Wright_\" said the captain.,a,memory,struggled,bandits
\"Do you mean to tell me that you came over that trail on foot at this time of year?\" And the captain looked at the * in amazement.,boys,lumber,largely,considerable
He asked the sailor when they were going to leave_ * if he thought their captain would take some passengers.,and,storm,valuable,across
They found that the bear would undoubtedly have succeeded in passing the entrance had he not been killed in the nick * time.,of,fleecy,shoulders,covetously
The drink_ though in a repulsive-looking receptacle_ was most welcome to * boys.,the,merely,following,atom
The air was * and the sun shone clear and warm.,still,sense,towered,capered
There was every article that had been loose on the ship’s deck_ to which were added many pieces of splintered and shattered planking that had been torn from the vessel’s bottom * the explosion.,by,abroad,stragglers,faint
They were in constant terror lest they drop into * unsuspected gulch_ or slip over the concealed edge of a ravine.,some,dread,rinds,securely
\"I can’t think of anything that could be worse than an avalanche_\" said Raymond as he looked * at the smooth path left by the cataclysm.,down,trod,bullet,meaning
In the west_ across a jumble * mountains that rose at the upper end of the Georgian valley_ the boys saw a hazy line which they were sure must be the Black Sea_ and their hearts throbbed faster as they looked.,of,required,this,novel
All Russian officials_ the captain said_ * be extremely busy in the mobilization of the army_ but he was sure that Mr. Porter would not only eventually be released_ but would probably be helped back to America.,would,rose,merely,inconvenience
If they might only be allowed to place a reasonably safe distance between themselves and the village * they had had such an unpleasant adventure_ they would rather meet people than not.,where,moistened,too,lead
In less than a minute the boys had pulled off their shoes and crawled into their blankets_ and in another minute they * asleep.,were,incredible,fire,tenaciously
